title,pdf_url,has_compute,has_energy,has_carbon,compute_matches,energy_matches,carbon_matches
Convergence of Consistency Model with Multistep Sampling under General Data Assumptions,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chen25ck/chen25ck.pdf,True,False,False,training\s+time,,
Beyond the Permutation Symmetry of Transformers: The Role of Rotation for Model Fusion,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25dk/zhang25dk.pdf,True,True,False,A100,kWh,
Learning to Match Unpaired Data with Minimum Entropy Coupling,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bounoua25a/bounoua25a.pdf,True,False,False,compute\s+cost,,
Enhancing Target-unspecific Tasks through a Features Matrix,https://raw.githubusercontent.com/mlresearch/v267/main/assets/cui25g/cui25g.pdf,True,True,False,compute\s+cost,joule,
"Jacobian Sparse Autoencoders: Sparsify Computations, Not Just Activations",https://raw.githubusercontent.com/mlresearch/v267/main/assets/farnik25a/farnik25a.pdf,True,False,True,RTX\s?\d{4},,LCA
Knowledge-Guided Wasserstein Distributionally Robust Optimization,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25df/wang25df.pdf,False,False,False,,,
On the Guidance of Flow Matching,https://raw.githubusercontent.com/mlresearch/v267/main/assets/feng25s/feng25s.pdf,False,True,False,,MWh,
Aguvis: Unified Pure Vision Agents for Autonomous GUI Interaction,https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25ae/xu25ae.pdf,True,False,False,GPU[\s\-]?hours?; H100; GPU\s+memory,,
CTBench: A Library and Benchmark for Certified Training,https://raw.githubusercontent.com/mlresearch/v267/main/assets/mao25a/mao25a.pdf,True,False,False,RTX\s?\d{4},,
B-score: Detecting biases in large language models using response history,https://raw.githubusercontent.com/mlresearch/v267/main/assets/vo25a/vo25a.pdf,False,False,True,,,LCA
Large Language Models to Diffusion Finetuning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/cetin25a/cetin25a.pdf,False,False,False,,,
Segment Anyword: Mask Prompt Inversion for Open-Set Grounded Segmentation,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25bj/liu25bj.pdf,True,False,False,A100,,
Efficient Robotic Policy Learning via Latent Space Backward Planning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25aw/liu25aw.pdf,True,False,False,A6000,,
Prune ’n Predict: Optimizing LLM Decision-making with Conformal Prediction,https://raw.githubusercontent.com/mlresearch/v267/main/assets/vishwakarma25b/vishwakarma25b.pdf,False,False,False,,,
Steer LLM Latents for Hallucination Detection,https://raw.githubusercontent.com/mlresearch/v267/main/assets/park25a/park25a.pdf,True,False,False,GPU[\s\-]?hours?; A100; training\s+time; wall[\s\-]?clock,,
SAFER: A Calibrated Risk-Aware Multimodal Recommendation Model for Dynamic Treatment Regimes,https://raw.githubusercontent.com/mlresearch/v267/main/assets/shen25l/shen25l.pdf,False,False,True,,,CO2; tCO2; carbon\s+neutral
On the Resilience of LLM-Based Multi-Agent Collaboration with Faulty Agents,https://raw.githubusercontent.com/mlresearch/v267/main/assets/huang25ay/huang25ay.pdf,False,False,False,,,
Token Assorted: Mixing Latent and Text Tokens for Improved Language Model Reasoning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/su25g/su25g.pdf,False,False,False,,,
Aligning Multimodal Representations through an Information Bottleneck,https://raw.githubusercontent.com/mlresearch/v267/main/assets/almudevar25a/almudevar25a.pdf,False,False,False,,,
Heterogeneous Data Game: Characterizing the Model Competition Across Multiple Data Sources,https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25ad/xu25ad.pdf,True,False,False,A100,,
Efficient Long Context Fine-tuning with Chunk Flow,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yuan25m/yuan25m.pdf,True,False,False,training\s+time; GPU\s+memory,,
Are LLMs Prescient? A Continuous Evaluation using Daily News as the Oracle,https://raw.githubusercontent.com/mlresearch/v267/main/assets/dai25l/dai25l.pdf,True,False,False,cloud\s+compute,,
CogReact: A Reinforced Framework to Model Human Cognitive Reaction Modulated by Dynamic Intervention,https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25aj/xu25aj.pdf,True,False,False,A6000; RTX\s?\d{4}; training\s+time; GPU\s+memory,,
Ferret: Federated Full-Parameter Tuning at Scale for Large Language Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/shu25a/shu25a.pdf,True,False,True,GPU\s+memory,,LCA
Which Agent Causes Task Failures and When? On Automated Failure Attribution of LLM Multi-Agent Systems,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25cq/zhang25cq.pdf,False,False,False,,,
"MME-CoT: Benchmarking Chain-of-Thought in Large Multimodal Models for Reasoning Quality, Robustness, and Efficiency",https://raw.githubusercontent.com/mlresearch/v267/main/assets/jiang25n/jiang25n.pdf,False,False,False,,,
MCU: An Evaluation Framework for Open-Ended Game Agents,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zheng25j/zheng25j.pdf,False,False,False,,,
Addressing Misspecification in Simulation-based Inference through Data-driven Calibration,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wehenkel25a/wehenkel25a.pdf,False,False,False,,,
Position: Humanity Faces Existential Risk from Gradual Disempowerment,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kulveit25a/kulveit25a.pdf,False,False,False,,,
Position: Language model developers should report train-test overlap,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25dt/zhang25dt.pdf,False,False,False,,,
Test-Time Adaptation for Online Vision-Language Navigation with Feedback-based Reinforcement Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kim25ad/kim25ad.pdf,True,False,False,A100,,
Beyond Induction Heads: In-Context Meta Learning Induces Multi-Phase Circuit Emergence,https://raw.githubusercontent.com/mlresearch/v267/main/assets/minegishi25a/minegishi25a.pdf,False,False,False,,,
HEAP: Hyper Extended A-PDHG Operator for Constrained High-dim PDEs,https://raw.githubusercontent.com/mlresearch/v267/main/assets/feng25k/feng25k.pdf,True,False,False,RTX\s?\d{4}; training\s+time; GPU\s+memory,,
Decomposition of Graphic Design with Unified Multimodal Model,https://raw.githubusercontent.com/mlresearch/v267/main/assets/nie25c/nie25c.pdf,False,False,True,,,LCA
Geometric Median (GM) Matching for Robust k-Subset Selection from Noisy Data,https://raw.githubusercontent.com/mlresearch/v267/main/assets/acharya25b/acharya25b.pdf,True,False,True,wall[\s\-]?clock,,LCA
Optimal Information Retention for Time-Series Explanations,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yue25d/yue25d.pdf,True,False,False,RTX\s?\d{4}; FLOPs,,
How Much Can Transfer? BRIDGE: Bounded Multi-Domain Graph Foundation Model with Generalization Guarantees,https://raw.githubusercontent.com/mlresearch/v267/main/assets/yuan25h/yuan25h.pdf,True,False,False,A100; training\s+time,,
Reaction Graph: Towards Reaction-Level Modeling for Chemical Reactions with 3D Structures,https://raw.githubusercontent.com/mlresearch/v267/main/assets/jian25b/jian25b.pdf,True,False,False,RTX\s?\d{4}; training\s+time; GPU\s+memory,,
When to retrain a machine learning model,https://raw.githubusercontent.com/mlresearch/v267/main/assets/regol25a/regol25a.pdf,True,False,False,H100; training\s+time; compute\s+budget,,
GraphGPT: Generative Pre-trained Graph Eulerian Transformer,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhao25r/zhao25r.pdf,True,False,False,GPU[\s\-]?hours?; V100; L40,,
Statistical Collusion by Collectives on Learning Platforms,https://raw.githubusercontent.com/mlresearch/v267/main/assets/gauthier25a/gauthier25a.pdf,False,False,False,,,
Differential Privacy Under Class Imbalance: Methods and Empirical Insights,https://raw.githubusercontent.com/mlresearch/v267/main/assets/rosenblatt25b/rosenblatt25b.pdf,False,False,False,,,
Data-driven Design of Randomized Control Trials with Guaranteed Treatment Effects,https://raw.githubusercontent.com/mlresearch/v267/main/assets/cortes-gomez25a/cortes-gomez25a.pdf,False,True,False,,kWh,
Predictive Performance of Deep Quantum Data Re-uploading Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25cw/wang25cw.pdf,False,False,False,,,
The Noisy Laplacian: a Threshold Phenomenon for Non-Linear Dimension Reduction,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kokot25a/kokot25a.pdf,False,True,False,,MWh,
N2GON: Neural Networks for Graph-of-Net with Position Awareness,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25fa/wang25fa.pdf,True,False,False,A6000,,
Towards Attributions of Input Variables in a Coalition,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zheng25d/zheng25d.pdf,False,False,False,,,
PolyConf: Unlocking Polymer Conformation Generation through Hierarchical Generative Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25ah/wang25ah.pdf,True,True,False,L40,kWh,
Position: Explainable AI Cannot Advance Without Better User Studies,https://raw.githubusercontent.com/mlresearch/v267/main/assets/piculin25a/piculin25a.pdf,False,False,False,,,
Robust Multi-Agent Reinforcement Learning with Stochastic Adversary,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhou25o/zhou25o.pdf,True,False,False,training\s+time,,
Learning Robust Neural Processes with Risk-Averse Stochastic Optimization,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25q/liu25q.pdf,True,False,True,RTX\s?\d{4},,LCA
Hierarchical Equivariant Policy via Frame Transfer,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhao25u/zhao25u.pdf,False,False,False,,,
GLGENN: A Novel Parameter-Light Equivariant Neural Networks Architecture Based on Clifford Geometric Algebras,https://raw.githubusercontent.com/mlresearch/v267/main/assets/filimoshina25a/filimoshina25a.pdf,True,False,False,training\s+time; wall[\s\-]?clock,,
Self-Organizing Visual Prototypes for Non-Parametric Representation Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/silva25b/silva25b.pdf,True,False,False,training\s+time,,
On the Training Convergence of Transformers for In-Context Classification of Gaussian Mixtures,https://raw.githubusercontent.com/mlresearch/v267/main/assets/shen25q/shen25q.pdf,False,False,False,,,
Breaking the $n^1.5$ Additive Error Barrier for Private and Efficient Graph Sparsification via Private Expander Decomposition,https://raw.githubusercontent.com/mlresearch/v267/main/assets/aamand25b/aamand25b.pdf,False,False,False,,,
PipeOffload: Improving Scalability of Pipeline Parallelism with Memory Optimization,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wan25c/wan25c.pdf,True,False,False,A100; H100; FLOPs; GPU\s+memory,,
Quantum Optimization via Gradient-Based Hamiltonian Descent,https://raw.githubusercontent.com/mlresearch/v267/main/assets/leng25a/leng25a.pdf,False,False,False,,,
How Distributed Collaboration Influences the Diffusion Model Training? A Theoretical Perspective,https://raw.githubusercontent.com/mlresearch/v267/main/assets/qiao25d/qiao25d.pdf,True,False,True,RTX\s?\d{4},,LCA
Sampling Binary Data by Denoising through Score Functions,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bach25a/bach25a.pdf,False,False,False,,,
Continual Generalized Category Discovery: Learning and Forgetting from a Bayesian Perspective,https://raw.githubusercontent.com/mlresearch/v267/main/assets/dai25a/dai25a.pdf,True,False,True,RTX\s?\d{4}; training\s+time,,CO2; LCA
Splitting with Importance-aware Updating for Heterogeneous Federated Learning with Large Language Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liao25c/liao25c.pdf,False,False,False,,,
QuRe: Query-Relevant Retrieval through Hard Negative Sampling in Composed Image Retrieval,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kwak25a/kwak25a.pdf,True,False,False,RTX\s?\d{4},,
Antidote: Post-fine-tuning Safety Alignment for Large Language Models against Harmful Fine-tuning Attack,https://raw.githubusercontent.com/mlresearch/v267/main/assets/huang25b/huang25b.pdf,True,False,False,H100; GPU\s+memory,,
Leveraging Diffusion Model as Pseudo-Anomalous Graph Generator for Graph-Level Anomaly Detection,https://raw.githubusercontent.com/mlresearch/v267/main/assets/cai25l/cai25l.pdf,True,False,False,H100,,
X-Transfer Attacks: Towards Super Transferable Adversarial Attacks on CLIP,https://raw.githubusercontent.com/mlresearch/v267/main/assets/huang25h/huang25h.pdf,False,False,True,,,LCA
SDMG: Smoothing Your Diffusion Models for Powerful Graph Representation Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhu25g/zhu25g.pdf,True,False,False,H100,,
Position: Constants are Critical in Regret Bounds for Reinforcement Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/drago25c/drago25c.pdf,False,False,False,,,
MAPLE: Many-Shot Adaptive Pseudo-Labeling for In-Context Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chen25bo/chen25bo.pdf,True,False,False,FLOPs,,
Scaling Probabilistic Circuits via Monarch Matrices,https://raw.githubusercontent.com/mlresearch/v267/main/assets/zhang25q/zhang25q.pdf,True,False,False,FLOPs; GPU\s+memory,,
SHE: Streaming-media Hashing Retrieval,https://raw.githubusercontent.com/mlresearch/v267/main/assets/pu25b/pu25b.pdf,True,False,False,RTX\s?\d{4},,
LEVIS: Large Exact Verifiable Input Spaces for Neural Networks,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chehade25b/chehade25b.pdf,False,False,False,,,
Beyond Task-Specific Reasoning: A Unified Conditional Generative Framework for Abstract Visual Reasoning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/shi25f/shi25f.pdf,True,False,False,RTX\s?\d{4},,
Nearly Optimal Algorithms for Contextual Dueling Bandits from Adversarial Feedback,https://raw.githubusercontent.com/mlresearch/v267/main/assets/di25a/di25a.pdf,False,False,False,,,
MapEval: A Map-Based Evaluation of Geo-Spatial Reasoning in Foundation Models,https://raw.githubusercontent.com/mlresearch/v267/main/assets/dihan25a/dihan25a.pdf,False,True,False,,PUE,
Towards Robustness and Explainability of Automatic Algorithm Selection,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wu25aj/wu25aj.pdf,False,False,False,,,
Approximating Latent Manifolds in Neural Networks via Vanishing Ideals,https://raw.githubusercontent.com/mlresearch/v267/main/assets/pelleriti25a/pelleriti25a.pdf,False,False,False,,,
Overtrained Language Models Are Harder to Fine-Tune,https://raw.githubusercontent.com/mlresearch/v267/main/assets/springer25a/springer25a.pdf,True,False,False,A100; training\s+time; compute\s+budget,,
Finite-Time Convergence Rates in Stochastic Stackelberg Games with Smooth Algorithmic Agents,https://raw.githubusercontent.com/mlresearch/v267/main/assets/frankel25b/frankel25b.pdf,False,False,False,,,
OOD-Chameleon: Is Algorithm Selection for OOD Generalization Learnable?,https://raw.githubusercontent.com/mlresearch/v267/main/assets/jiang25g/jiang25g.pdf,False,False,False,,,
Algorithms with Calibrated Machine Learning Predictions,https://raw.githubusercontent.com/mlresearch/v267/main/assets/shen25f/shen25f.pdf,False,False,False,,,
Compositional Scene Understanding through Inverse Generative Modeling,https://raw.githubusercontent.com/mlresearch/v267/main/assets/wang25x/wang25x.pdf,True,False,True,H100; training\s+time,,carbon\s+footprint
ATA: Adaptive Task Allocation for Efficient Resource Management in Distributed Machine Learning,https://raw.githubusercontent.com/mlresearch/v267/main/assets/maranjyan25a/maranjyan25a.pdf,False,True,False,,kWh,
